,Tweets,date,source,likes,retweet,image_url
306,These are just a few glimpses of the damage dealt by # Florence. Stick with The Weather Channel for the latest on Florence all weekend long.pic.twitter.com/VSLgzj7DiF,1536986558,https://twitter.com/weatherchannel/status/1040823181349724161,165,78,
307,"# Florence will cause flash # flooding, along with major to record river flooding in the Carolinas and southwestern Virginia this weekend and into next week: https://wxch.nl/2CYv14e pic.twitter.com/sdyIk4NG5Q",1536983060,https://twitter.com/weatherchannel/status/1040808508730613761,91,86,https://pbs.twimg.com/media/DnGxohDWsAE01xQ.jpg
308,NEW: # Tornado watch issued for southeastern North Carolina until 7 a.m. EDT Saturday. # Florencepic.twitter.com/pAu2VOpvtQ,1536980656,https://twitter.com/weatherchannel/status/1040798424361254912,146,110,https://pbs.twimg.com/media/DnGopq3W0AEyCFG.jpg
309,"Tropical Storm # Florence continues to crawl along the North Carolina-South Carolina border. Life-threatening flooding, both near the coast and inland, has been reported and will continue into Saturday. Watch our 24/7 storm coverage for more details.pic.twitter.com/BdA7ZKrqLq",1536980301,https://twitter.com/weatherchannel/status/1040796937417576448,203,103,https://pbs.twimg.com/media/DnGnSiZW0AEEApf.jpg
310,# Florence's remnants will bring a soaking # rain and possible # flooding to the Northeast early next week: https://wxch.nl/2NfNH3W pic.twitter.com/HCTbaD6Yzo,1536974191,https://twitter.com/weatherchannel/status/1040771309595189249,154,91,https://pbs.twimg.com/media/DnGPvA8XcAEYDyv.jpg
311,"""It's an emergency situation to say the least."" Stay with our LIVE coverage of # Florence all through the night.pic.twitter.com/L5O9Q0BDJk",1536972848,https://twitter.com/weatherchannel/status/1040765678280683520,215,94,
312,"FLASH FLOOD EMERGENCY for Carteret, Jones, Craven and Pamilico counties in eastern North Carolina. Rain totals are approaching 2 FEET and roads are becoming impassable. Strong words below from @ NWSMoreheadCity. # Florencepic.twitter.com/AWF5f7bNpk",1536968893,https://twitter.com/weatherchannel/status/1040749089925816320,157,177,https://pbs.twimg.com/media/DnF7gXSW0AEst3F.jpg
313,"Super Typhoon # Mangkhut made landfall as a Category 5 early Saturday morning in northern Luzon in the Philippines, where it is unleashing destructive winds, flooding rain and coastal flooding: https://wxch.nl/2Mx5grk pic.twitter.com/Wg7GlS7qk0",1536966716,https://twitter.com/weatherchannel/status/1040739955310505985,368,328,https://pbs.twimg.com/media/DnFzHUbW0AATErc.jpg
314,"# Florence has weakend to a Tropical Storm, but still poses a multi-day storm surge, flood and tornado threat as it slowly moves inland. Feet of rain are expected, don't let your guard down. Our live 24/7 coverage continues.pic.twitter.com/uOZusit8kr",1536958298,https://twitter.com/weatherchannel/status/1040704650226352129,170,125,
315,". @ mikebettes has been LIVE in Myrtle Beach, SC all day covering # Hurricane # Florence and conditions are just going to continue to get worse as Florence makes its slow progression inland. Our crews will be live 24/7 through the weekend to keep you updated.pic.twitter.com/JatQhc46lz",1536957597,https://twitter.com/weatherchannel/status/1040701710392602630,416,141,
316,"The Cape Fear River at Wilmington, NC has reached an all-time record high and more than one foot of rain is still forecast from # Hurricane # Florence. We will be LIVE all weekend bringing you the latest updates.pic.twitter.com/j5kematOEE",1536956181,https://twitter.com/weatherchannel/status/1040695770582790144,344,205,
317,"# Hurricane # Florence is moving slowly inland, with days of heavy rain, storm surge, possible tornadoes and flooding still to come. We have 18 crews in the field and teams in studio to bring you LIVE 24/7 coverage through the weekend.pic.twitter.com/qHCZetlPUD",1536948719,https://twitter.com/weatherchannel/status/1040664472581537793,285,169,https://pbs.twimg.com/media/DnEuhZGX4AAUsUD.jpg
318,"Hundreds of water rescues this morning as # Hurricane # Florence unleashed heavy rain and brought storm surge to the Carolina Coast. This is only the beginning. Feet of rain, flooding, storm surge and tornadoes are possible through the weekend. We are live 24/7 through the weekend.pic.twitter.com/TTTmqVetTq",1536947354,https://twitter.com/weatherchannel/status/1040658745553027072,228,133,
319,"# Florence is forecast to cause major to record river flooding in parts of the Carolinas into early next week, and it could rival flooding from Matthew and Floyd in some areas: https://wxch.nl/2CY34cD pic.twitter.com/fKV85kmOR3",1536944513,https://twitter.com/weatherchannel/status/1040646832882364418,116,82,https://pbs.twimg.com/media/DnEeYVuWwAAb_gJ.jpg
320,Super Typhoon # Mangkhut is approaching the Philippines and then will track toward parts of southeastern China: https://wxch.nl/2xjW9o2 pic.twitter.com/TWm8WxYrBF,1536943080,https://twitter.com/weatherchannel/status/1040640820309843968,168,131,https://pbs.twimg.com/media/DnEU7aSXcAYGHJ7.jpg
321,"11:00 AM Update: # Hurricane # Florence remains a powerful hurricane with 80 mph wind as it lashes the Carolinas with heavy rain, storm surge and damaging wind. This will be a prolonged event. We will be LIVE throughout the weekend with the latest updates.pic.twitter.com/TJiECUKQ62",1536937347,https://twitter.com/weatherchannel/status/1040616773329084416,182,110,
322,". @ JimCantore and @ StephanieAbrams were LIVE in Wilmington, NC this morning as the eyewall of # Hurricane # Florence battered the city. Our crews are in the field 24/7 to bring you the latest updates as Florence impacts the Carolinas.pic.twitter.com/JRNq5MJydM",1536936419,https://twitter.com/weatherchannel/status/1040612881644101632,930,475,
323,"Watch as @ StephanieAbrams goes through the eyewall of Wilmington, NC. This is just the beginning as # Hurricane # Florence continues to bring damaging wind, storm surge and heavy rain to the Carolinas. We are LIVE 24/7 throughout the storm to bring you the latest updates.pic.twitter.com/ahg6ktK1H8",1536935478,https://twitter.com/weatherchannel/status/1040608934506229761,224,81,
324,"Where and when did you take this? Could we at http://Weather.com feature your post on our platforms? If so, verify by responding with the hashtag # yesweather. View terms at https://weather.com/en-US/twc/privacy-policy ….",1536932406,https://twitter.com/weatherchannel/status/1040596050418061312,0,0,
325,"# Florence has made landfall and will continue to bring heavy rainfall, flooding, storm surge and destructive winds to the Carolinas: https://wxch.nl/2MtZjLL pic.twitter.com/iSEz6ZBPBy",1536929340,https://twitter.com/weatherchannel/status/1040583190421884928,150,113,https://pbs.twimg.com/media/DnDgCANX4AAgTsG.jpg
326,"The heavy rain, inland flood threat and power outages will continue through the weekend. Rivers will be on the rise.pic.twitter.com/XhOL1WFoAC",1536927747,https://twitter.com/weatherchannel/status/1040576509809836032,66,46,https://pbs.twimg.com/media/DnDeyrYWsAA0Ds2.jpg
327,"Latest advisory on Hurricane # Florence: Destructive winds, life-threatening storm surge and heavy rainfall will continue to batter the Carolinas throughout the day.pic.twitter.com/QlTMcbisWV",1536927747,https://twitter.com/weatherchannel/status/1040576508212011008,126,106,https://pbs.twimg.com/media/DnDenh4W4AEpVjv.jpg
328,"Wilmington, NC gusted to 105mph earlier this morning, making it the second strongest wind ever measured there.pic.twitter.com/fxvLZJQfbH",1536927258,https://twitter.com/weatherchannel/status/1040574459957137409,149,103,https://pbs.twimg.com/media/DnDc43oW0AEKXPN.jpg
329,Breaking: Hurricane Florence has made landfall with estimated winds of 90 mph. Join us live for more coverage.pic.twitter.com/9LCGfmIoQp,1536925423,https://twitter.com/weatherchannel/status/1040566763216359426,322,178,https://pbs.twimg.com/media/DnDV6HDXsAApkU9.jpg
330,"JUST IN: # Hurricane # Florence has made landfall near Wrightsville Beach, NC: https://wxch.nl/2xc2Klb pic.twitter.com/8PzKGsCC4B",1536925380,https://twitter.com/weatherchannel/status/1040566581284298752,205,126,https://pbs.twimg.com/media/DnDVvAoXgAYQFjQ.jpg
331,"More than 300,000 homes and businesses have lost power as # Florence roars ashore. Here are the latest impacts: https://wxch.nl/2QtdrYC pic.twitter.com/ndN01LySCO",1536923345,https://twitter.com/weatherchannel/status/1040558047960199168,76,95,https://pbs.twimg.com/media/DnDNs7IUcAA3CWs.jpg
332,"Surge, inland flooding and power outages are expected to continue along the coast. Heavy rain, inland flooding and power outage threats will continue through the weekend for parts of western North Carolina, South Carolina and Eastern Georgia.pic.twitter.com/BUGx2fSmOi",1536917503,https://twitter.com/weatherchannel/status/1040533542810185729,156,107,https://pbs.twimg.com/media/DnC3bnGUwAA606s.jpg
333,"5 AM Advisory: # Florence outer eye wall is currently making landfall near Wrightsville Beach, NC. Hurricane and tropical storm-force winds, along with life-threatening surge, continue to batter the North Carolina coast.pic.twitter.com/F6eg5e7vHQ",1536917326,https://twitter.com/weatherchannel/status/1040532802595373058,121,97,https://pbs.twimg.com/media/DnC27ksUwAEAGwF.jpg
334,"As of the Friday 2am advisory, # Florence remains a high-end Category 1 hurricane. The North Carolina coast has already experienced hurricane-force wind gusts, as well as life-threatening storm surge.pic.twitter.com/JG5yIL5Qzk",1536905449,https://twitter.com/weatherchannel/status/1040482986280603648,91,73,https://pbs.twimg.com/media/DnCJnVCUYAA8-41.jpg
335,"# Hurricane # Florence's very large eye and its vicious eyewall are lurking Just east of Wilmington, North Carolina. This strongest band of rain and wind will carve the coast over the next few hours. More than 20 inches has already fallen in Atlantic Beach.pic.twitter.com/JvjE7arivb",1536904895,https://twitter.com/weatherchannel/status/1040480660698357760,172,155,https://pbs.twimg.com/media/DnCGwoZXsAE_Cn4.jpg
336,". @ mikeseidel got a scare as a transformer exploded behind him. If you're in an area affected by # florence, please use caution.pic.twitter.com/mcbSJYQ39F",1536903454,https://twitter.com/weatherchannel/status/1040474615649202176,303,116,
337,The strong winds and heavy rains from # florence are just getting started. Turn to The Weather Channel for the latest updates all night long.pic.twitter.com/kyb5LHcpV9,1536898599,https://twitter.com/weatherchannel/status/1040454252492193792,576,305,
338,"New Bern, North Carolina, meteorologists at @ wcti12 were forced off-air during their broadcast by # Florence's storm-surge flooding. Reports said they were the last two in the building as water built up around the station: https://wxch.nl/2xbxnGM pic.twitter.com/gTRlRcZcm1",1536897303,https://twitter.com/weatherchannel/status/1040448816825155584,460,284,https://pbs.twimg.com/media/DnBqNN5WwAEing-.jpg
339,"Life-threatening surge, inland flooding, and power outages are still likely at the coast, and the heavy rain and power outage threat exists into portions of western NC and SC, along with eastern GA into the weekend. Stay with The Weather Channel for the latest on # Florence.pic.twitter.com/qqX9OLuI4m",1536895216,https://twitter.com/weatherchannel/status/1040440065577689088,146,118,https://pbs.twimg.com/media/DnBitZ3U4AAKYIM.jpg
340,Updated list of peak wind gusts from # Florence as of 10:30 p.m. EDT: https://wxch.nl/2CSGYs4 pic.twitter.com/WNYBk0HLSY,1536892585,https://twitter.com/weatherchannel/status/1040429030565179393,165,138,https://pbs.twimg.com/media/DnBYmPqW0AA-x53.jpg
341,"100,000+ lose power as Hurricane # Florence slams North Carolina. Floodwaters wash over beaches into cities. The latest: https://wxch.nl/2OkgyRh pic.twitter.com/PYRFuQ0aIa",1536890773,https://twitter.com/weatherchannel/status/1040421428208775168,300,325,https://pbs.twimg.com/media/DnBRhmVXgAAFF0q.jpg
342,"Where and when did you take this? Could we at http://Weather.com feature your post on our platforms? If so, verify by responding with the hashtag # yesweather. View terms at https://weather.com/en-US/twc/privacy-policy ….",1536890482,https://twitter.com/weatherchannel/status/1040420207167197184,0,0,
343,"We'd love to feature this on our platforms! When and where did you take this? To give http://Weather.com permission, respond with # yesweather. View the terms here: https://weather.com/en-US/twc/privacy-policy …",1536890430,https://twitter.com/weatherchannel/status/1040419992225935360,0,0,
344,This is how @ WaffleHouse will help determine how bad Hurricane # Florence is: https://wxch.nl/2Qn2isx pic.twitter.com/JHWjHuNltk,1536887820,https://twitter.com/weatherchannel/status/1040409042777190400,251,124,https://pbs.twimg.com/media/DnBDvv4X4AASAPl.jpg
345,A list of peak wind gusts from Hurricane # Florence so far: https://wxch.nl/2MtGlVl pic.twitter.com/0R0sAjlX5d,1536887413,https://twitter.com/weatherchannel/status/1040407338316967941,173,129,https://pbs.twimg.com/media/DnBExu4XsAALIgc.jpg
346,NEW: # Tornado watch issued for parts of eastern North Carolina until Friday at 7 a.m. EDT. # Florencepic.twitter.com/nmWZtaSlYB,1536886932,https://twitter.com/weatherchannel/status/1040405317534855169,189,168,https://pbs.twimg.com/media/DnBDH1oXoAE-psI.jpg
347,"# Florence remains a 100 mph hurricane, but has come to a crawl. The slow forward speed of the storm will lead to hours, if not days, of heavy rain, wind, and storm surge for many places along the coast of the Carolinas. Watch our LIVE coverage all through the night.pic.twitter.com/x0M21TybYQ",1536886388,https://twitter.com/weatherchannel/status/1040403036131262470,339,272,https://pbs.twimg.com/media/DnBA7YsWwAAziRe.jpg
348,"Life-threatening storm surge is expected from Hurricane # Florence, and for some parts of the Carolinas, it's already happening. Stay with our LIVE 24/7 coverage so you can get the latest details from our experts.pic.twitter.com/KEPoQW8Rh0",1536884726,https://twitter.com/weatherchannel/status/1040396065084780544,501,322,
349,"8 p.m. EDT Thursday update: # Florence remains a Category 2 # hurricane with 100-mph maximum sustained winds. Wind gusts have reached as high as 99 mph at Fort Macon, North Carolina, while 6 feet of storm surge is flooding the western Pamlico Sound.pic.twitter.com/5JWb7RieTU",1536884012,https://twitter.com/weatherchannel/status/1040393069940625408,288,219,https://pbs.twimg.com/media/DnA3zjtXsAAdG7z.jpg
350,"Significant storm-surge flooding is already inundating New Bern, North Carolina, as of this evening. Here's the latest on # Florence: https://wxch.nl/2xcRDbP pic.twitter.com/kiuwURvXhn",1536880638,https://twitter.com/weatherchannel/status/1040378918501527553,355,282,
351,Here's the latest on Hurricane # Florence. We are LIVE with 24/7 coverage throughout the storm to bring you up-to-date information.pic.twitter.com/BTJGKhcMVg,1536878394,https://twitter.com/weatherchannel/status/1040369508404342784,155,82,
352,"Hurricane # Florence has strengthened again, with maximum sustained winds increasing from 100 mph to 105 mph in the past hour: https://wxch.nl/2NIGHMo pic.twitter.com/3dkSZtSYYn",1536877642,https://twitter.com/weatherchannel/status/1040366354573012993,451,364,https://pbs.twimg.com/media/DnAfjIeXcAAsgHo.jpg
353,Hurricane-force winds from # Florence are now beginning to reach the North Carolina coast. We have 18 crews in the field and several teams in studio as our LIVE 24/7 coverage continues to keep you updated on the latest conditions and forecast.pic.twitter.com/qaCXJptokM,1536874864,https://twitter.com/weatherchannel/status/1040354701613654016,223,61,https://pbs.twimg.com/media/DnAUtKsX4AAoI__.jpg
354,"Hurricane # Florence is within 100 miles of the North Carolina coast, but it has slowed way down, moving at just 5 mph. # Hurricane-force winds will arrive on the coast tonight and persist into Friday due to the slow forward speed: https://wxch.nl/2Mtcqgf pic.twitter.com/tAodwF2FyF",1536874260,https://twitter.com/weatherchannel/status/1040352168241516544,207,134,https://pbs.twimg.com/media/DnASJtWX4AAuuon.jpg
355,"# Florence remains a large # hurricane, and will continue to batter the Carolina coast and areas inland through the night with hurricane and tropical storm force wind, heavy rain and storm surge. We are with you all day and night to bring you the latest conditions and updatespic.twitter.com/V1lLvAxDWZ",1536873216,https://twitter.com/weatherchannel/status/1040347790738694145,196,109,https://pbs.twimg.com/media/DnAN46tWsAA9CTd.jpg
356,"No Atlantic # hurricane name has been used longer than # Florence, but it likely won’t be used again. https://wxch.nl/2p39Eou pic.twitter.com/H0pt7jFVao",1536870501,https://twitter.com/weatherchannel/status/1040336401546526720,183,72,https://pbs.twimg.com/media/DnAEaDjWwAAgdB1.jpg
357,"# Hurricane # Florence remains a powerful hurricane and its size has grown since yesterday, with more people expected to be impacted by tropical storm force wind and heavy rain into the weekend. Our LIVE 24/7 coverage continues.pic.twitter.com/6c9YNopYXu",1536867609,https://twitter.com/weatherchannel/status/1040324273334874112,394,272,
358,# Florence could knock out power to 1-3 million customers in the Carolinas: https://wxch.nl/2NCIbYR pic.twitter.com/dhdhhpW7t5,1536865380,https://twitter.com/weatherchannel/status/1040314923723763712,211,162,https://pbs.twimg.com/media/Dm_TnlnV4AAR0Ji.jpg
359,Storm surge will be a huge factor for Hurricane # Florence Check out what it might look like with @ TWCErikaNavarro:pic.twitter.com/TPqTZTmiAM,1536863199,https://twitter.com/weatherchannel/status/1040305773664980993,26237,12134,
360,Here's how you can help those in the path of # Florence: https://wxch.nl/2Oi2zvm pic.twitter.com/tBymQOQdhR,1536863040,https://twitter.com/weatherchannel/status/1040305108419010561,61,48,https://pbs.twimg.com/media/Dm_VskNU4AAD9kH.jpg
361,"Power outages have already started as the outer bands of # Hurricane # Florence make their way onshore in North Carolina. Conditions will continue to deteriorate. @ TWCChrisBruin is LIVE in Columbia, SC, @ mikeseidel is in Wilmington & @ TWCErikaNavarro is in studio with the latest.pic.twitter.com/eZqWN4xKA9",1536862541,https://twitter.com/weatherchannel/status/1040303015603970052,135,111,
362,A wind gust to 70 mph has been reported on the North Carolina coast as # Florence approaches. Here's the latest on what to expect as conditions worsen into the evening: https://wxch.nl/2QtuVnE pic.twitter.com/WTCHXnJhCT,1536861538,https://twitter.com/weatherchannel/status/1040298807353925632,164,101,https://pbs.twimg.com/media/Dm_iAb0VAAAwDae.jpg
363,Where and when did you take this? Can we at http://Weather.com have permission to feature your post? Verify using the hashtag # yesweather. Terms:https://weather.com/en-US/twc/privacy-policy …,1536858529,https://twitter.com/weatherchannel/status/1040286190111469568,0,0,
364,VIDEO - Waves crash through homes in North Carolina: https://wxch.nl/2p6yaoU pic.twitter.com/zPXhdAfpBi,1536858479,https://twitter.com/weatherchannel/status/1040285977384824833,225,168,https://pbs.twimg.com/media/Dm_WHsFVYAAE5tc.jpg
365,# Florence likely to be Carolinas' third # hurricane-related flood event in four years: https://wxch.nl/2CUaxcV pic.twitter.com/A76m2sTIhH,1536854854,https://twitter.com/weatherchannel/status/1040270775947804673,159,93,https://pbs.twimg.com/media/Dm_IkUeUUAEH-VZ.jpg
366,Thanks Mary!,1536854568,https://twitter.com/weatherchannel/status/1040269572857835520,0,0,
367,"# Hurricane # Florence has grown in size as it approaches the Carolina coast. Feet of rain and storm surge up to 13 feet are still possible. @ Paul_Goodloe is live in Morehead City, NC, @ TWCAlexWallace is in Fayetteville and @ GregPostel is in the studio with the latest forecast.pic.twitter.com/jahzIwAKZn",1536851652,https://twitter.com/weatherchannel/status/1040257344867852294,220,168,https://pbs.twimg.com/media/Dm-76-GWwAAEABi.jpg
368,This is what 9 feet or more of storm surge from # Hurricane # Florence could look like along the Carolina coast. Know what to expect where you live as our 24/7 coverage continues. # ImmersiveMixedReality # IMRpic.twitter.com/KN4G0XxXNc,1536847890,https://twitter.com/weatherchannel/status/1040241566382739458,678,407,
369,", would you be willing to let http://Weather.com feature your post? Where and when was this taken? Verify by responding with the hashtag # yesweather. Terms: https://weather.com/en-US/twc/privacy-policy …",1536845349,https://twitter.com/weatherchannel/status/1040230907968466945,0,0,
370,"We'd love to feature this on our platforms! When and where did you take this? To give http://Weather.com permission, respond with # yesweather. View the terms here: https://weather.com/en-US/twc/privacy-policy …",1536843651,https://twitter.com/weatherchannel/status/1040223786564575233,0,0,
371,", would you be willing to let http://Weather.com feature your post? Where and when was this taken? Verify by responding with the hashtag # yesweather. Terms: https://weather.com/en-US/twc/privacy-policy …",1536843641,https://twitter.com/weatherchannel/status/1040223741991641090,0,0,
372,", we'd love to feature your post on http://Weather.com ! Where and when did you take it? To let us know if we have your permission, respond using the hashtag # yesweather. https://weather.com/en-US/twc/privacy-policy …",1536843619,https://twitter.com/weatherchannel/status/1040223651595988993,2,0,
373,An area in the Gulf of Mexico is being watched for possible development into a # tropical depression but either way more heavy rainfall is ahead for Texas: https://wxch.nl/2QtDMWq pic.twitter.com/dYc6swjJ01,1536841080,https://twitter.com/weatherchannel/status/1040213001108766720,147,117,https://pbs.twimg.com/media/Dm-RWQuW0AAOa9J.jpg
374,". @ comcast opened 234,000+ @ Xfinity WiFi Hotspots in Philly, Charleston, Savannah, Augusta, MD/VA/DC/DE & parts of NJ/WV to non-customers & emergency personnel to help them stay connected for free in # HurricaneFlorence. Go to http://Xfinity.com/wifi to find a hotspot @ comcastcarespic.twitter.com/FuD8McYnYG",1536840162,https://twitter.com/weatherchannel/status/1040209149601230848,193,109,https://pbs.twimg.com/media/Dm-QqgXX0AIQ7LT.jpg
375,Here's why Hurricane # Florence will stall or move erratically: https://wxch.nl/2x7jHxc pic.twitter.com/xkL11XxYWw,1536839880,https://twitter.com/weatherchannel/status/1040207967830913024,98,80,
376,"Put simply, Florence is a ""Category 5 # flood threat."" https://wxch.nl/2Oja5pB pic.twitter.com/NG2g7vXctw",1536838380,https://twitter.com/weatherchannel/status/1040201679130378242,435,344,https://pbs.twimg.com/media/Dm-FeVMXcAUXqco.jpg
377,NEW: A # tornado watch has been issued for eastern North Carolina until 9 p.m. EDT Thursday.pic.twitter.com/pYOhAf0wkC,1536836958,https://twitter.com/weatherchannel/status/1040195713169350656,200,157,https://pbs.twimg.com/media/Dm-EfQ1XgAMlwJQ.jpg
378,Tropical Storm # Isaac has weakened but will bring heavy rain and gusty winds to the Lesser Antilles today: https://wxch.nl/2oUEcsp pic.twitter.com/uVIQcJmuf2,1536836359,https://twitter.com/weatherchannel/status/1040193199019630594,77,68,https://pbs.twimg.com/media/Dm-CBqyU0AEklEw.jpg
379,"The siege from # Hurricane # Florence begins later, tonight with a life-threatening storm surge, catastrophic flash # flooding, damaging winds. Our latest complete forecast: https://wxch.nl/2CRPTKf pic.twitter.com/vkOdSwtt4u",1536832787,https://twitter.com/weatherchannel/status/1040178217980768256,157,123,https://pbs.twimg.com/media/Dm90OofXsAEw3I8.jpg
380,Our team is LIVE this morning and throughout the storm with full coverage on # Florence,1536831095,https://twitter.com/weatherchannel/status/1040171122732490752,54,11,
381,Storm surge and heavy rainfall is still a great threat for North Carolina and parts of the South Carolina coastline.pic.twitter.com/qtTQQ5slQv,1536831095,https://twitter.com/weatherchannel/status/1040171119591010304,97,77,https://pbs.twimg.com/media/Dm9trifUcAA8mqu.jpg
382,Latest Advisory: # Florence a cat 2 hurricane with maximum winds at 110 mph and expected to make landfall tonight in the Carolinas.pic.twitter.com/0mjjWoDTqm,1536831094,https://twitter.com/weatherchannel/status/1040171117464436736,272,228,https://pbs.twimg.com/media/Dm9tA0WUwAA8VUE.jpg
383,"Tropical storm force winds will push onshore Thursday from east to west from Hurricane # Florence. Landfall is now expected to arrive slightly sooner on the Carolina coast, but impacts from extremely heavy rain will still last for days. The latest: https://wxch.nl/2x4rHPw pic.twitter.com/LuwIb3YJLG",1536808531,https://twitter.com/weatherchannel/status/1040076480414470144,153,116,https://pbs.twimg.com/media/Dm8XVpZWsAA5bM8.jpg
384,"11:00 PM Update: # Hurricane # Florence has weakened to a category 2 hurricane, but it could still produce up to 13 feet of storm surge and feet of rain in parts of the Carolinas. Our LIVE coverage continues with the latest forecast.pic.twitter.com/ahQdasJ1ap",1536808506,https://twitter.com/weatherchannel/status/1040076377167474688,333,199,
385,"We are LIVE with you ALL day and night before, during and after # Hurricane # Florence impacts the U.S. We have 18 crews in the field to bring you the latest updates, along with our team in the studio.pic.twitter.com/gCGF7WObWW",1536805800,https://twitter.com/weatherchannel/status/1040065026382475265,287,97,https://pbs.twimg.com/media/Dm8IYBGWwAE-Qfk.jpg
386,Preparations need to be completed. Conditions will deteriorate throughout the day Thursday and into Friday as # Hurricane # Florence closes in on the Carolina coast. Know the latest impacts and forecast track as our LIVE 24/7 coverage continues.pic.twitter.com/WLZ6WEZfSe,1536803869,https://twitter.com/weatherchannel/status/1040056926795640832,137,81,
387,". @ parkertwc shows us what up to 9 feet or more of storm surge from # Hurricane # Florence could look like along the Carolina coast. Know what to expect where you live, our 24/7 LIVE coverage continues. # ImmersiveMixedReality # IMRpic.twitter.com/L4MSKuymXO",1536799391,https://twitter.com/weatherchannel/status/1040038147449610240,610,431,
388,"8:00 PM Update: # Hurricane # Florence has weakened slightly, but is still a major hurricane with maximum sustained winds at 115 mph. Preparations need to be completed if you are in the path. We are LIVE all night with the latest updates.pic.twitter.com/TGUomfpINg",1536798361,https://twitter.com/weatherchannel/status/1040033823495544832,391,303,https://pbs.twimg.com/media/Dm7xF82W0AAHYaH.jpg
